6062.7059247346315  1387751.171736095  0.27295023186465234 | 1.4709999732550784E14  2.820584841817711E10  9.999999818185248E12 | 1.430642545068391E11  -3.244561122043714E10  0.2729205561093257 | 2.09952E7
4842.77549907564  1387872.413354779  0.2752060188927013 | 1.470999973034046E14  2.832192186703627E10  9.999999816682646E12 | 1.4387688264380505E11  -2.885580648189505E10  0.2751795159039769 | 2.10816E7
3758.3200969407344  1387966.4829552802  0.2774710889947782 | 1.4709999728121038E14  2.8437995315877922E10  9.999999815173861E12 | 1.445992698061618E11  -2.524790223088908E10  0.2774478025605555 | 2.1168E7
2809.8950037537215  1388036.7995631944  0.2797454421708844 | 1.470999972589252E14  2.8554068764701984E10  9.999999813658893E12 | 1.4523104611356512E11  -2.162417590945159E10  0.27972541418512586 | 2.12544E7
1997.968660704839  1388086.7909057545  0.28202907842102143 | 1.4709999723654906E14  2.8670142213508396E10  9.99999981213774E12 | 1.4577189953335342E11  -1.7986910755850048E10  0.2820123488440314 | 2.13408E7
1322.9226832081727  1388119.8911842438  0.28432199774519085 | 1.4709999721408197E14  2.8786215662297077E10  9.999999810610404E12 | 1.4622157586825323E11  -1.433839432077171E10  0.2843086045651422 | 2.14272E7
785.0519371148123  1388139.538858228  0.2866242001433942 | 1.470999971915239E14  2.890228911106796E10  9.999999809076885E12 | 1.4657987870561295E11  -1.0680916991381817E10  0.2866141793391282 | 2.15136E7
384.56467182196104  1388149.1744431036  0.2889356856156331 | 1.470999971688749E14  2.9018362559820972E10  9.999999807537182E12 | 1.4684666932873758E11  -7.016770524252594E9  0.28892907112075844 | 2.16E7
121.58270938162258  1388152.238322414  0.29125645416190926 | 1.4709999714613494E14  2.913443600855604E10  9.999999805991295E12 | 1.470218665909221E11  -3.3482465881270814E9  0.2912532778302232 | 2.16864E7
-3.8583113214155134  1388152.1685763232  0.29358650578222434 | 1.47099997123304E14  2.9250509457273098E10  9.999999804439225E12 | 1.4710544675280212E11  3.2236468255186504E8  0.29358679735447996 | 2.17728E7
8.191363716184469  1388152.3988275991  0.29592584047658016 | 1.470999971003821E14  2.9366582905972065E10  9.99999980288097E12 | 1.4709744328366348E11  3.9927761224511056E9  0.2959296275486209 | 2.18592E7
157.59595501975406  1388156.3561063963  0.29827445824497856 | 1.4709999707736925E14  2.9482656354652874E10  9.999999801316533E12 | 1.469979466273692E11  7.660704957633204E9  0.29828176623726127 | 2.19456E7
444.1345531416629  1388167.458735083  0.3006323590874213 | 1.4709999705426544E14  2.9598729803315456E10  9.999999799745912E12 | 1.468071039335815E11  1.1323874214491207E10  0.30064321121594745 | 2.2032E7
867.5015732284897  1388189.1142343027  0.3029995430039103 | 1.4709999703107066E14  2.9714803251959736E10  9.999999798169107E12 | 1.465251187549707E11  1.4980014114538982E10  0.3030139602525839 | 2.21184E7
1427.3072595899866  1388224.7172514086  0.3053760099944474 | 1.4709999700778494E14  2.983087670058564E10  9.999999796586121E12 | 1.4615225071111746E11  1.8626863454298347E10  0.3053940110888778 | 2.22048E7
2123.0782391911293  1388277.6475123605  0.30776176005903466 | 1.4709999698440825E14  2.99469501491931E10  9.999999794996951E12 | 1.4568881511982706E11  2.2262170969558514E10  0.30778336144179996 | 2.22912E7
2954.2581229726084  1388351.2677981176  0.3101567931976739 | 1.470999969609406E14  3.0063023597782043E10  9.999999793401598E12 | 1.4513518259658475E11  2.588369668331752E10  0.310182009005062 | 2.23776E7
3920.2081538915536  1388448.9219465158  0.31256110941036724 | 1.4709999693738197E14  3.0179097046352398E10  9.99999979180006E12 | 1.4449177862289032E11  2.9489213236749256E10  0.31258995145060753 | 2.2464E7
5020.207900563034  1388573.932880561  0.3149747086971167 | 1.470999969137324E14  3.029517049490409E10  9.99999979019234E12 | 1.437590830842175E11  3.307650720257325E10  0.3150071864301173 | 2.25504E7
6253.455995373873  1388729.6006640287  0.3173975910579242 | 1.4709999688999188E14  3.0411243943437054E10  9.999999788578436E12 | 1.429376297783502E11  3.6643380380237564E10  0.3174337115765271 | 2.26368E7
7619.070915933511  1388919.2005851988  0.31982975649279194 | 1.4709999686616038E14  3.052731739195121E10  9.999999786958348E12 | 1.4202800589485126E11  4.018765107235789E10  0.3198695245055566 | 2.27232E7
9116.0918087219  1389145.9812695214  0.3222712050017219 | 1.4709999684223794E14  3.064339084044649E10  9.999999785332076E12 | 1.4103085146642377E11  4.370715534188818E10  0.3223146228172499 | 2.28096E7
10743.479353791749  1389413.1628219464  0.3247219365847162 | 1.4709999681822453E14  3.075946428892283E10  9.999999783699621E12 | 1.3994685879292548E11  4.7199748249529945E10  0.3247690040975249 | 2.2896E7
12500.116669381696  1389723.9349996154  0.32718195124177696 | 1.4709999679412016E14  3.0875537737380142E10  9.999999782060982E12 | 1.387767718387982E11  5.066330507091805E10  0.3272326659197322 | 2.29824E7
14384.81025529811  1390081.455415561  0.32965124897290626 | 1.470999967699248E14  3.0991611185818367E10  9.99999978041616E12 | 1.3752138560467325E11  5.409572249315172E10  0.32970560584622116 | 2.30688E7
16396.290973926123  1390488.8477740183  0.3321298297781063 | 1.4709999674563853E14  3.1107684634237427E10  9.999999778765154E12 | 1.3618154547391168E11  5.749491979026876E10  0.33218782142991343 | 2.31552E7
18533.215067735135  1390949.200137907  0.3346176936573792 | 1.4709999672126128E14  3.1223758082637253E10  9.999999777107965E12 | 1.3475814653483508E11  6.08588399772902E10  0.33467931021588254 | 2.32416E7
20794.165212150267  1391465.563229003  0.33711484061072705 | 1.4709999669679306E14  3.133983153101777E10  9.999999775444592E12 | 1.3325213287939906E11  6.418545094249044E10  0.33718006974293824 | 2.3328E7
23177.651602668975  1392040.9487612762  0.339621270638152 | 1.470999966722339E14  3.145590497937891E10  9.999999773775035E12 | 1.3166449687905557E11  6.7472746557575676E10  0.3396900975452158 | 2.34144E7
25682.11307511126  1392678.3278078288  0.3421369837396562 | 1.4709999664758378E14  3.1571978427720604E10  9.999999772099295E12 | 1.2999627843854477E11  7.071874776547948E10  0.3422093911537681 | 2.35008E7
28305.918257902453  1393380.6292018357  0.3446619799152417 | 1.470999966228427E14  3.1688051876042774E10  9.999999770417371E12 | 1.2824856422834958E11  7.392150364551033E10  0.3447379480981609 | 2.35872E7
31047.366755299394  1394150.737971847  0.3471962591649108 | 1.4709999659801062E14  3.1804125324345352E10  9.999999768729264E12 | 1.2642248689653868E11  7.707909245561029E10  0.3472757659080697 | 2.36736E7
33904.690360483815  1394991.4938117757  0.3497398214886655 | 1.4709999657308762E14  3.192019877262826E10  9.999999767034973E12 | 1.2451922426071474E11  8.018962265150807E10  0.3498228421148774 | 2.376E7
36876.0542974608  1395905.6895858685  0.3522926668865079 | 1.4709999654807366E14  3.2036272220891434E10  9.999999765334498E12 | 1.2253999848077522E11  8.325123388257236E10  0.35237917425327253 | 2.38464E7
39959.55849071536  1396896.069868909  0.3548547953584401 | 1.4709999652296872E14  3.21523456691348E10  9.99999976362784E12 | 1.2048607521318343E11  8.626209796419324E10  0.3549447598628467 | 2.39328E7
43153.23886159602  1397965.3295218896  0.3574262069044642 | 1.4709999649777284E14  3.2268419117358284E10  9.999999761914998E12 | 1.1835876274743625E11  8.922041982654036E10  0.3575195964896906 | 2.40192E7
46455.06865041135  1399116.1123033427  0.36000690152458226 | 1.47099996472486E14  3.2384492565561817E10  9.999999760195973E12 | 1.1615941112540453E11  9.212443843956657E10  0.36010368168798823 | 2.41056E7
49862.959763242776  1400351.0095165034  0.3625968792187963 | 1.470999964471082E14  3.2500566013745323E10  9.999999758470764E12 | 1.1388941124420946E11  9.497242771414452E10  0.36269701302160795 | 2.4192E7
53374.76414249541  1401672.5586924439  0.36519613998710837 | 1.470999964216394E14  3.2616639461908733E10  9.999999756739371E12 | 1.1155019394328719E11  9.776269737924179E10  0.36529958806568996 | 2.42784E7
56988.27516022722  1403083.2423092977  0.3678046838295204 | 1.470999963960797E14  3.273271291005198E10  9.999999755001795E12 | 1.0914322907628029E11  1.0049359383505698E11  0.3679114044082299 | 2.43648E7
60701.229033316435  1404585.4865476636  0.37042251074603444 | 1.47099996370429E14  3.2848786358174984E10  9.999999753258035E12 | 1.0667002456838272E11  1.0316350098205527E11  0.3705324596516568 | 2.44512E7
64511.30625954676  1406181.6600822618  0.3730496207366524 | 1.4709999634468734E14  3.296485980627768E10  9.999999751508092E12 | 1.041321254597513E11  1.057708410258569E11  0.3731627514144062 | 2.45376E7
68416.1330737099  1407874.072909889  0.3756860138013762 | 1.4709999631885475E14  3.308093325435999E10  9.999999749751965E12 | 1.0153111293558336E11  1.0831407525794601E11  0.3758022773324858 | 2.4624E7
72413.28292284536  1409664.9752137028  0.37833168994020755 | 1.470999962929312E14  3.3197006702421844E10  9.999999747989654E12 | 9.886860334344704E10  1.1079170481218034E11  0.378451035061035 | 2.47104E7
76500.27795975817  1411556.5562638473  0.3809866491531485 | 1.4709999626691666E14  3.3313080150463177E10  9.99999974622116E12 | 9.614624719843637E10  1.1320227139709445E11  0.38110902227587645 | 2.47968E7
80674.59055397549  1413550.9433544113  0.3836508914402007 | 1.4709999624081116E14  3.3429153598483906E10  9.999999744446482E12 | 9.336572817671025E10  1.1554435800400014E11  0.3837762366750587 | 2.48832E7
84933.64481932417  1415650.2007767023  0.386324416801366 | 1.4709999621461472E14  3.3545227046483967E10  9.999999742665621E12 | 9.052876209796005E10  1.1781658959089816E11  0.38645267598039085 | 2.49696E7
89274.81815733173  1417856.3288287967  0.389007225236646 | 1.470999961883273E14  3.3661300494463284E10  9.999999740878576E12 | 8.763709589733705E10  1.2001763374222438E11  0.38913833793896635 | 2.5056E7
93695.44281567403  1420171.262861324  0.3916993167460424 | 1.4709999616194894E14  3.377737394242179E10  9.999999739085348E12 | 8.469250658735724E10  1.2214620130446198E11  0.39183322032467766 | 2.51424E7
98192.80746091332  1422596.8723594204  0.3944006913295569 | 1.470999961354796E14  3.3893447390359413E10  9.999999737285936E12 | 8.16968002102871E10  1.2420104699765912E11  0.39453732093971905 | 2.52288E7
102764.1587647906  1425134.9600607883  0.39711134898719097 | 1.470999961089193E14  3.4009520838276077E10  9.99999973548034E12 | 7.865181078150073E10  1.2618097000289774E11  0.39725063761607854 | 2.53152E7
107406.70300335641  1427787.2611097796  0.3998312897189461 | 1.4709999608226806E14  3.412559428617171E10  9.99999973366856E12 | 7.555939922428532E10  1.2808481452576515E11  0.3999731682170171 | 2.54016E7
112117.60766824352  1430555.4422474217  0.4025605135248238 | 1.4709999605552584E14  3.424166773404624E10  9.999999731850598E12 | 7.242145229655862E10  1.2991147033588525E11  0.40270491063853575 | 2.5488E7
116894.0030894049  1433441.1010372913  0.40529902040482546 | 1.470999960286927E14  3.43577411818996E10  9.999999730026453E12 | 6.923988150994942E10  1.3165987328257013E11  0.4054458628108285 | 2.55744E7
121732.98406865846  1436445.7651271422  0.4080468103589524 | 1.4709999600176856E14  3.447381462973172E10  9.999999728196125E12 | 6.601662204167945E10  1.3332900578665652E11  0.4081960226997221 | 2.56608E7
126631.61152339944  1439570.8915461835  0.41080388338720597 | 1.4709999597475347E14  3.458988807754252E10  9.999999726359613E12 | 6.275363163967268E10  1.3491789730859421E11  0.4109553883081008 | 2.57472E7
131586.91413985827  1442817.8660379073  0.41357023948958727 | 1.470999959476474E14  3.470596152533193E10  9.999999724516918E12 | 5.945288952130608E10  1.3642562479285541E11  0.41372395767731573 | 2.58336E7
136595.89003529996  1446188.002428359  0.4163458786660975 | 1.470999959204504E14  3.482203497309989E10  9.99999972266804E12 | 5.611639526620452E10  1.3785131308873572E11  0.4165017288885792 | 2.592E7
141655.50842857733  1449682.5420297417  0.41913080091673777 | 1.4709999589316244E14  3.493810842084631E10  9.999999720812977E12 | 5.2746167703471085E10  1.391941353476175E11  0.41928870006434205 | 2.60064E7
146762.71131846638  1453302.6530792518  0.421925006241509 | 1.470999958657835E14  3.505418186857113E10  9.99999971895173E12 | 4.934424379373354E10  1.404533133967671E11  0.42208486936965395 | 2.60928E7
151914.41516922822  1457049.4302130344  0.42472849464041224 | 1.4709999583831362E14  3.517025531627428E10  9.9999997170843E12 | 4.5912677506377235E10  1.4162811808973657E11  0.42489023501350703 | 2.61792E7
157107.51260285586  1460923.893975161  0.4275412661134483 | 1.4709999581075278E14  3.528632876395567E10  9.999999715210688E12 | 4.245353869232508E10  1.4271786963343906E11  0.42770479525016036 | 2.62656E7
162338.87409747898  1464926.9903615203  0.43036332066061794 | 1.4709999578310097E14  3.540240221161525E10  9.99999971333089E12 | 3.896891195271578E10  1.4372193789196613E11  0.4305285483804463 | 2.6352E7
167605.34969141195  1469059.5903985286  0.4331946582819219 | 1.470999957553582E14  3.551847565925294E10  9.99999971144491E12 | 3.546089550382286E10  1.4463974266721274E11  0.43336149275305724 | 2.64384E7
172903.77069234385  1473322.4897565627  0.43603527897736083 | 1.4709999572752447E14  3.563454910686867E10  9.999999709552746E12 | 3.1931600038548637E10  1.4547075395637268E11  0.43620362676581276 | 2.65248E7
178230.95139118028  1477716.4083980257  0.4388851827469353 | 1.4709999569959978E14  3.575062255446236E10  9.999999707654398E12 | 2.838314758481973E10  1.4621449218636514E11  0.43905494886690566 | 2.66112E7
183583.69078005702  1482241.9902599598  0.4417443695906457 | 1.4709999567158412E14  3.586669600203394E10  9.999999705749867E12 | 2.481767036120339E10  1.4687052842524866E11  0.44191545755612766 | 2.66976E7
188958.7742740565  1486899.8029711286  0.44461283950849256 | 1.4709999564347753E14  3.598276944958336E10  9.999999703839152E12 | 2.123730963005767E10  1.474384845706756E11  0.4447851513860725 | 2.6784E7
194352.97543616558  1491690.3376034927  0.447490592500476 | 1.4709999561527997E14  3.609884289711052E10  9.999999701922254E12 | 1.764421454852222E10  1.4791803351543573E11  0.4476640289633176 | 2.68704E7
199763.05770502274  1496614.008458015  0.45037762856659636 | 1.4709999558699144E14  3.621491634461536E10  9.999999699999172E12 | 1.4040541017651367E10  1.4830889929013348E11  0.4505520889495818 | 2.69568E7
205185.77612500792  1501671.1528847348  0.45327394770685364 | 1.4709999555861194E14  3.63309897920978E10  9.999999698069906E12 | 1.0428450529986378E10  1.4861085718303836E11  0.4534493300628605 | 2.70432E7
210617.87907823635  1506862.0311370576  0.456179549921248 | 1.470999955301415E14  3.6447063239557785E10  9.999999696134457E12 | 6.810109015859732E9  1.4882373383714297E11  0.4563557510785355 | 2.71296E7
216056.1100180214  1512186.826260219  0.4590944352097793 | 1.470999955015801E14  3.656313668699523E10  9.999999694192824E12 | 3.187685688720772E9  1.4894740732445895E11  0.4592713508304612 | 2.7216E7
221497.2092033762  1517645.6440138838  0.4620186035724474 | 1.4709999547292772E14  3.6679210134410065E10  9.999999692245008E12 | -4.366481102306189E8  1.4898180719757425E11  0.4621961282120245 | 2.73024E7
226937.9154341272  1523238.5128288518  0.46495205500925196 | 1.470999954441844E14  3.679528358180222E10  9.999999690291008E12 | -4.0607200678178678E9  1.489269145184912E11  0.46513008217717855 | 2.73888E7
232374.9677862145  1528965.3837978526  0.46789478952019276 | 1.4709999541535012E14  3.691135702917163E10  9.999999688330824E12 | -7.682358054786073E9  1.4878276186475867E11  0.46807321174145045 | 2.74752E7
237805.1073467556  1534826.1307004157  0.47084680710526927 | 1.4709999538642488E14  3.702743047651821E10  9.999999686364457E12 | -1.1299391281542704E10  1.4854943331290576E11  0.47102551598292075 | 2.75616E7
243225.078948449  1540820.5500618129  0.4738081077644809 | 1.4709999535740866E14  3.71435039238419E10  9.999999684391906E12 | -1.4909651453458609E10  1.4822706439917996E11  0.47398699404317546 | 2.7648E7
248631.63290289367  1546948.3612460778  0.47677869149782703 | 1.470999953283015E14  3.725957737114263E10  9.999999682413172E12 | -1.851097392544684E10  1.4781584205758557E11  0.476957645128229 | 2.77344E7
254021.52673239843  1553209.2065831174  0.4797585583053069 | 1.4709999529910338E14  3.737565081842032E10  9.999999680428254E12 | -2.2101198855535576E10  1.473160045352142E11  0.479937468509418 | 2.78208E7
259391.52689985247  1559602.6515299343  0.48274770818691964 | 1.4709999526981428E14  3.749172426567489E10  9.999999678437152E12 | -2.5678172357149708E10  1.4672784128485287E11  0.4829264635242645 | 2.79072E7
264738.41053622524  1566128.1848659918  0.4857461411426643 | 1.4709999524043425E14  3.760779771290628E10  9.999999676439867E12 | -2.9239747649813065E10  1.4605169283484982E11  0.4859246295773092 | 2.79936E7
270058.9671652581  1572785.218922757  0.4887538571725398 | 1.4709999521096325E14  3.772387116011442E10  9.999999674436398E12 | -3.2783786207980278E10  1.4528795063621368E11  0.4889319661409126 | 2.808E7
275350.0004249055  1579573.089847469  0.4917708562765449 | 1.4709999518140128E14  3.7839944607299225E10  9.999999672426746E12 | -3.630815890770343E10  1.4443705688691577E11  0.4919484727560243 | 2.81664E7
280608.3297850767  1586491.0579011803  0.49479713845467826 | 1.4709999515174834E14  3.795601805446064E10  9.99999967041091E12 | -3.981074717083431E10  1.4349950433336136E11  0.4949741490329195 | 2.82528E7
285830.7922612207  1593538.3077911346  0.4978327037069386 | 1.4709999512200447E14  3.807209150159859E10  9.99999966838889E12 | -4.328944410645801E10  1.4247583604899066E11  0.49800899465190146 | 2.83392E7
291014.2441232898  1600713.9490375423  0.5008775520333243 | 1.4709999509216962E14  3.818816494871299E10  9.999999666360688E12 | -4.674215564924808E10  1.4136664518996634E11  0.5010530093639707 | 2.84256E7
296155.5625996074  1608017.0163748264  0.5039316834338338 | 1.470999950622438E14  3.830423839580379E10  9.9999996643263E12 | -5.0166801694427216E10  1.401725747279004E11  0.5041061929914582 | 2.8512E7
301251.6475751543  1615446.4701874133  0.5069950979084652 | 1.4709999503222703E14  3.8420311842870895E10  9.99999966228573E12 | -5.356131722901053E10  1.3889431715956973E11  0.5071685454286238 | 2.85984E7
306299.4232837796  1623001.1969801513  0.5100677954572167 | 1.470999950021193E14  3.8536385289914246E10  9.999999660238977E12 | -5.692365345900122E10  1.3753261419356662E11  0.5102400666422172 | 2.86848E7
311295.83999382623  1630680.0098834408  0.5131497760800864 | 1.4709999497192062E14  3.865245873693377E10  9.99999965818604E12 | -6.025177893220046E10  1.3608825641382745E11  0.5133207566720029 | 2.87712E7
316237.8756866528  1638481.6491931635  0.5162410397770721 | 1.4709999494163097E14  3.87685321839294E10  9.999999656126918E12 | -6.354368065628479E10  1.3456208291998108E11  0.5164106156312468 | 2.88576E7
321122.5377275161  1646404.7829455028  0.5193415865481718 | 1.4709999491125038E14  3.888460563090105E10  9.999999654061615E12 | -6.6797365211795364E10  1.32954980944456E11  0.5195096437071637 | 2.8944E7
325946.86452826735  1654448.0075267474  0.522451416393383 | 1.470999948807788E14  3.9000679077848656E10  9.999999651990129E12 | -7.001085985967395E10  1.3126788544628477E11  0.5226178411613268 | 2.90304E7
330707.9272012983  1662609.848318174  0.5255705293127032 | 1.4709999485021628E14  3.9116752524772156E10  9.999999649912459E12 | -7.318221364297044E10  1.2950177868154298E11  0.5257352083300358 | 2.91168E7
335402.8312041581  1670888.760376099  0.5286989253061299 | 1.4709999481956278E14  3.923282597167146E10  9.999999647828605E12 | -7.63094984823363E10  1.2765768975036006E11  0.5288617456246453 | 2.92032E7
340028.71797424636  1679283.1291471974  0.5318366043736605 | 1.4709999478881834E14  3.934889941854651E10  9.999999645738568E12 | -7.939081026490752E10  1.2573669412044005E11  0.5319974535318508 | 2.92896E7
344582.76655297045  1687791.2712191758  0.5349835665152921 | 1.4709999475798294E14  3.9464972865397224E10  9.999999643642348E12 | -8.242426992616937E10  1.2373991312703102E11  0.5351423326139334 | 2.9376E7
349062.19519873615  1696411.4351068938  0.5381398117310218 | 1.4709999472705656E14  3.958104631222354E10  9.999999641539943E12 | -8.54080245243835E10  1.2166851344928415E11  0.5382963835089607 | 2.94624E7
353464.2629881257  1705141.8020740123  0.5413053400208465 | 1.4709999469603925E14  3.969711975902538E10  9.999999639431355E12 | -8.8340248307146E10  1.1952370656294557E11  0.5414596069309449 | 2.95488E7
357786.2714045957  1713980.4869902555  0.5444801513847631 | 1.4709999466493097E14  3.981319320580267E10  9.999999637316584E12 | -9.121914376963277E10  1.1730674816932771E11  0.5446320036699555 | 2.96352E7
362025.5659140109  1722925.5392243564  0.5476642458227684 | 1.4709999463373172E14  3.992926665255535E10  9.999999635195629E12 | -9.40429427040759E10  1.1501893760051057E11  0.547813574592188 | 2.97216E7
366179.5375263088  1731974.9435727538  0.5508576233348589 | 1.470999946024415E14  4.004534009928334E10  9.99999963306849E12 | -9.680990724000172E10  1.1266161720072816E11  0.5510043206399864 | 2.9808E7
370245.62434257136  1741126.621224102  0.554060283921031 | 1.4709999457106034E14  4.0161413545986565E10  9.999999630935168E12 | -9.951833087474852E10  1.1023617168390114E11  0.5542042428318186 | 2.98944E7
374221.3130867601  1750378.4307596392  0.5572722275812813 | 1.4709999453958822E14  4.027748699266496E10  9.999999628795662E12 | -1.0216653949376817E11  1.0774402746728267E11  0.5574133422622056 | 2.99808E7
378104.14062135015  1759728.1691894536  0.5604934543156057 | 1.4709999450802512E14  4.039356043931846E10  9.999999626649973E12 | -1.0475289238020302E11  1.0518665198119218E11  0.560631620101603 | 3.00672E7
381891.69544607925  1769173.5730246762  0.5637239641240005 | 1.470999944763711E14  4.0509633885946976E10  9.9999996244981E12 | -1.0727578321321535E11  1.025655529548196E11  0.5638590775962322 | 3.01536E7
385581.6191790075  1778712.3193856084  0.5669637570064617 | 1.470999944446261E14  4.062570733255044E10  9.999999622340043E12 | -1.0973364105453366E11  9.988227767809155E10  0.5670957160678656 | 3.024E7
389171.60801906174  1788342.0271457853  0.5702128329629853 | 1.4709999441279012E14  4.0741780779128784E10  9.999999620175803E12 | -1.1212493132266621E11  9.713841223960112E10  0.5703415369135587 | 3.03264E7
392659.4141892204  1798060.258111955  0.5734711919935669 | 1.470999943808632E14  4.085785422568194E10  9.999999618005379E12 | -1.1444815675421849E11  9.433558074061348E10  0.5735965416053346 | 3.04128E7
396042.8473594723  1807864.5182399387  0.5767388340982021 | 1.470999943488453E14  4.097392767220982E10  9.999999615828771E12 | -1.1670185835173833E11  9.147544448517143E10  0.5768607316898157 | 3.04992E7
399319.77604866424  1817752.2588863154  0.5800157592768866 | 1.4709999431673647E14  4.109000111871238E10  9.99999961364598E12 | -1.1888461631749841E11  8.85597011463376E10  0.5801341087878051 | 3.05856E7
402488.12900433165  1827720.878095855  0.5833019675296157 | 1.4709999428453666E14  4.120607456518953E10  9.999999611457006E12 | -1.2099505097261331E11  8.559008390862387E10  0.5834166745938152 | 3.0672E7
405545.89655958756  1837767.7219246046  0.5865974588563847 | 1.470999942522459E14  4.13221480116412E10  9.999999609261848E12 | -1.2303182366087457E11  8.25683605866729E10  0.5867084308755441 | 3.07584E7
408491.1319661251  1847890.0857985038  0.5899022332571887 | 1.470999942198642E14  4.143822145806732E10  9.999999607060506E12 | -1.2499363763667531E11  7.949633272027252E10  0.590009379473299 | 3.08448E7
411321.95270237187  1858085.2159073849  0.593216290732023 | 1.470999941873915E14  4.155429490446782E10  9.99999960485298E12 | -1.2687923893638272E11  7.637583464580028E10  0.5933195222993655 | 3.09312E7
414036.5417558146  1868350.310634186  0.5965396312808823 | 1.4709999415482784E14  4.167036835084262E10  9.999999602639271E12 | -1.2868741723250554E11  7.320873254421283E10  0.5966388613373236 | 3.10176E7
416633.1488784962  1878682.5220191749  0.5998722549037616 | 1.4709999412217325E14  4.178644179719166E10  9.999999600419379E12 | -1.304170066699913E11  6.999692346571349E10  0.5999673986413092 | 3.1104E7
419110.09181467036  1889078.9572589567  0.6032141616006556 | 1.470999940894277E14  4.190251524351486E10  9.999999598193303E12 | -1.3206688668397751E11  6.6742334331250946E10  0.6033051363352204 | 3.11904E7
421465.7574995827  1899536.6802400032  0.6065653513715589 | 1.4709999405659116E14  4.201858868981216E10  9.999999595961043E12 | -1.3363598279830997E11  6.344692091102229E10  0.6066520766118693 | 3.12768E7
423698.6032283331  1910052.7131064113  0.6099258242164659 | 1.470999940236637E14  4.2134662136083466E10  9.9999995937226E12 | -1.351232674041319E11  6.01126667801752E10  0.6100082217320775 | 3.13632E7
425807.15779375896  1920624.037861567  0.6132955801353712 | 1.4709999399064525E14  4.225073558232873E10  9.999999591477973E12 | -1.3652776051783766E11  5.674158225192647E10  0.6133735740237174 | 3.14496E7
427790.02259226673  1931247.5980033514  0.6166746191282692 | 1.4709999395753584E14  4.236680902854786E10  9.999999589227162E12 | -1.378485305176766E11  5.333570328833732E10  0.6167481358806963 | 3.1536E7
429645.8726965275  1941920.3001924918  0.6200629411951537 | 1.4709999392433547E14  4.248288247474079E10  9.999999586970168E12 | -1.390846948582846E11  4.989709038901033E10  0.6201319097618849 | 3.16224E7
431373.45789394085  1952639.015953624  0.6234605463360191 | 1.4709999389104416E14  4.2598955920907455E10  9.99999958470699E12 | -1.4023542076241373E11  4.642782745799778E10  0.6235248981899897 | 3.17088E7
432971.60368976276  1963400.583408589  0.6268674345508594 | 1.4709999385766188E14  4.271502936704778E10  9.999999582437629E12 | -1.4129992588912433E11  4.2930020649237465E10  0.626927103750369 | 3.17952E7
434439.21227378584  1974201.8090414524  0.6302836058396682 | 1.4709999382418862E14  4.28311028131617E10  9.999999580162084E12 | -1.4227747897769888E11  3.9405797190858696E10  0.6303385290897929 | 3.18816E7
435775.2634494522  1985039.4694946872  0.6337090602024397 | 1.470999937906244E14  4.294717625924913E10  9.999999577880355E12 | -1.43167400466532E11  3.5857304188729065E10  0.6337591769151465 | 3.1968E7
436978.8155242766  1995910.3133959246  0.6371437976391673 | 1.4709999375696925E14  4.306324970531001E10  9.999999575592443E12 | -1.439690630862489E11  3.2286707409640995E10  0.6371890499920773 | 3.20544E7
438049.0061604526  2006811.063214626  0.6405878181498448 | 1.4709999372322312E14  4.317932315134426E10  9.999999573298348E12 | -1.4468189242630142E11  2.869619004456629E10  0.6406281511435861 | 3.21408E7
438985.05318451475  2017738.4171479905  0.6440411217344657 | 1.4709999368938603E14  4.329539659735181E10  9.999999570998068E12 | -1.4530536747429068E11  2.508795145243687E10  0.6440764832485624 | 3.22272E7
439786.2553549282  2028689.0510353649  0.6475037083930234 | 1.47099993655458E14  4.341147004333259E10  9.999999568691607E12 | -1.4583902112726532E11  2.1464205884940536E10  0.6475340492402638 | 3.23136E7
440451.9930864821  2039659.6203003728  0.6509755781255113 | 1.47099993621439E14  4.352754348928653E10  9.999999566378963E12 | -1.46282440674246E11  1.782718119285185E10  0.6510008521047403 | 3.24E7
440981.72913036565  2050646.7619199366  0.6544567309319226 | 1.4709999358732903E14  4.3643616935213554E10  9.999999564060135E12 | -1.466352682492298E11  1.4179117514449903E10  0.6544768948792036 | 3.24864E7
441375.00920881267  2061647.0964193146  0.6579471668122505 | 1.470999935531281E14  4.375969038111359E10  9.999999561735123E12 | -1.468972012539324E11  1.0522265946607235E10  0.6579621806503408 | 3.25728E7
441631.4626032097  2072657.2298922269  0.6614468857664882 | 1.4709999351883622E14  4.3875763826986565E10  9.999999559403928E12 | -1.4706799274953195E11  6.858887199166792E9  0.6614567125525758 | 3.26592E7
441750.80269457254  2083673.756045094  0.6649558877946287 | 1.4709999348445338E14  4.399183727283241E10  9.999999557066549E12 | -1.4714745181668497E11  3.1912502332571197E9  0.6649604937662752 | 3.27456E7
441732.82745531003  2094693.2582643623  0.6684741728966649 | 1.4709999344997956E14  4.410791071865106E10  9.999999554722986E12 | -1.4713544388309448E11  -4.7836911577062845E8  0.6684735275159032 | 3.2832E7
441577.41989120946  2105712.3117058384  0.6720017410725897 | 1.470999934154148E14  4.4223984164442444E10  9.99999955237324E12 | -1.4703189101792017E11  -4.147689530066432E9  0.6719958170681226 | 3.29184E7
441284.5484325945  2116727.485404907  0.675538592322396 | 1.470999933807591E14  4.4340057610206474E10  9.99999955001731E12 | -1.468367721923321E11  -7.814425614914548E9  0.6755273657298453 | 3.30048E7
